id_produit,nom_produit,id_alternative,nom_alternative,relation_prix,ecart_prix_pct,prix_produit_ht,prix_alternative_ht,meme_sous_categorie,meme_regime_alcool,meme_producteur,meme_region_documentee,ecart_noblesse,critere_de_rapprochement
PROD-0485,Beurre 100% Cacahuetes sans sucre ajouté 300g,PROD-0482,Beurre de Cacahuètes Nature 300g,PRIX_EQUIVALENT,0.0,4.08,4.08,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0485,Beurre 100% Cacahuetes sans sucre ajouté 300g,PROD-0483,"Beurre de Cacahuètes ""Crunchy"" 300g",PRIX_EQUIVALENT,0.0,4.08,4.08,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0485,Beurre 100% Cacahuetes sans sucre ajouté 300g,PROD-0484,"Beurre de Cacahuètes ""Chouchou"" 300g",PRIX_EQUIVALENT,0.0,4.08,4.08,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0486,Moscow Mule 70cl 16%,PROD-0487,Pornstar Martini 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0486,Moscow Mule 70cl 16%,PROD-0488,Espresso Martini 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0486,Moscow Mule 70cl 16%,PROD-0489,Sex on the Beach 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0486,Moscow Mule 70cl 16%,PROD-0490,Cosmopolitan 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0486,Moscow Mule 70cl 16%,PROD-0491,American Plum Sour 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0487,Pornstar Martini 70cl 16%,PROD-0486,Moscow Mule 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0487,Pornstar Martini 70cl 16%,PROD-0488,Espresso Martini 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0487,Pornstar Martini 70cl 16%,PROD-0489,Sex on the Beach 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0487,Pornstar Martini 70cl 16%,PROD-0490,Cosmopolitan 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0487,Pornstar Martini 70cl 16%,PROD-0491,American Plum Sour 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0488,Espresso Martini 70cl 16%,PROD-0486,Moscow Mule 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0488,Espresso Martini 70cl 16%,PROD-0487,Pornstar Martini 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0488,Espresso Martini 70cl 16%,PROD-0489,Sex on the Beach 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0488,Espresso Martini 70cl 16%,PROD-0490,Cosmopolitan 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0488,Espresso Martini 70cl 16%,PROD-0491,American Plum Sour 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0489,Sex on the Beach 70cl 16%,PROD-0486,Moscow Mule 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0489,Sex on the Beach 70cl 16%,PROD-0487,Pornstar Martini 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0489,Sex on the Beach 70cl 16%,PROD-0488,Espresso Martini 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0489,Sex on the Beach 70cl 16%,PROD-0490,Cosmopolitan 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0489,Sex on the Beach 70cl 16%,PROD-0491,American Plum Sour 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0490,Cosmopolitan 70cl 16%,PROD-0486,Moscow Mule 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0490,Cosmopolitan 70cl 16%,PROD-0487,Pornstar Martini 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0490,Cosmopolitan 70cl 16%,PROD-0488,Espresso Martini 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0490,Cosmopolitan 70cl 16%,PROD-0489,Sex on the Beach 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0490,Cosmopolitan 70cl 16%,PROD-0491,American Plum Sour 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0491,American Plum Sour 70cl 16%,PROD-0486,Moscow Mule 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0491,American Plum Sour 70cl 16%,PROD-0487,Pornstar Martini 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0491,American Plum Sour 70cl 16%,PROD-0488,Espresso Martini 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0491,American Plum Sour 70cl 16%,PROD-0489,Sex on the Beach 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0491,American Plum Sour 70cl 16%,PROD-0490,Cosmopolitan 70cl 16%,PRIX_EQUIVALENT,0.0,12.6,12.6,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0492,"Vodka Arrangée Mangue Abricot 70cl 16,2%",PROD-0493,"Vodka Arrangée Romarin Pamplemousse 70cl 16,2%",PRIX_EQUIVALENT,0.0,18.9,18.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0492,"Vodka Arrangée Mangue Abricot 70cl 16,2%",PROD-0494,"Vodka Arrangée Rhubarbe Sichuan 70cl 16,2%",PRIX_EQUIVALENT,0.0,18.9,18.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0492,"Vodka Arrangée Mangue Abricot 70cl 16,2%",PROD-0495,"Vodka Arrangée Banane Vanille 70cl 16,2%",PRIX_EQUIVALENT,0.0,18.9,18.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0492,"Vodka Arrangée Mangue Abricot 70cl 16,2%",PROD-0409,Vodka 40° 70 cl  Echantillon gratuit pour 6 sur demande,PRIX_SUPERIEUR,9.5,18.9,20.7,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0492,"Vodka Arrangée Mangue Abricot 70cl 16,2%",PROD-0404,Gin 40° 70 cl   Echantillon gratuit pour 6 sur demande,PRIX_SUPERIEUR,23.0,18.9,23.25,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0493,"Vodka Arrangée Romarin Pamplemousse 70cl 16,2%",PROD-0492,"Vodka Arrangée Mangue Abricot 70cl 16,2%",PRIX_EQUIVALENT,0.0,18.9,18.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0493,"Vodka Arrangée Romarin Pamplemousse 70cl 16,2%",PROD-0494,"Vodka Arrangée Rhubarbe Sichuan 70cl 16,2%",PRIX_EQUIVALENT,0.0,18.9,18.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0493,"Vodka Arrangée Romarin Pamplemousse 70cl 16,2%",PROD-0495,"Vodka Arrangée Banane Vanille 70cl 16,2%",PRIX_EQUIVALENT,0.0,18.9,18.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0493,"Vodka Arrangée Romarin Pamplemousse 70cl 16,2%",PROD-0409,Vodka 40° 70 cl  Echantillon gratuit pour 6 sur demande,PRIX_SUPERIEUR,9.5,18.9,20.7,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0493,"Vodka Arrangée Romarin Pamplemousse 70cl 16,2%",PROD-0404,Gin 40° 70 cl   Echantillon gratuit pour 6 sur demande,PRIX_SUPERIEUR,23.0,18.9,23.25,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0494,"Vodka Arrangée Rhubarbe Sichuan 70cl 16,2%",PROD-0492,"Vodka Arrangée Mangue Abricot 70cl 16,2%",PRIX_EQUIVALENT,0.0,18.9,18.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0494,"Vodka Arrangée Rhubarbe Sichuan 70cl 16,2%",PROD-0493,"Vodka Arrangée Romarin Pamplemousse 70cl 16,2%",PRIX_EQUIVALENT,0.0,18.9,18.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0494,"Vodka Arrangée Rhubarbe Sichuan 70cl 16,2%",PROD-0495,"Vodka Arrangée Banane Vanille 70cl 16,2%",PRIX_EQUIVALENT,0.0,18.9,18.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0494,"Vodka Arrangée Rhubarbe Sichuan 70cl 16,2%",PROD-0409,Vodka 40° 70 cl  Echantillon gratuit pour 6 sur demande,PRIX_SUPERIEUR,9.5,18.9,20.7,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0494,"Vodka Arrangée Rhubarbe Sichuan 70cl 16,2%",PROD-0404,Gin 40° 70 cl   Echantillon gratuit pour 6 sur demande,PRIX_SUPERIEUR,23.0,18.9,23.25,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0495,"Vodka Arrangée Banane Vanille 70cl 16,2%",PROD-0492,"Vodka Arrangée Mangue Abricot 70cl 16,2%",PRIX_EQUIVALENT,0.0,18.9,18.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0495,"Vodka Arrangée Banane Vanille 70cl 16,2%",PROD-0493,"Vodka Arrangée Romarin Pamplemousse 70cl 16,2%",PRIX_EQUIVALENT,0.0,18.9,18.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0495,"Vodka Arrangée Banane Vanille 70cl 16,2%",PROD-0494,"Vodka Arrangée Rhubarbe Sichuan 70cl 16,2%",PRIX_EQUIVALENT,0.0,18.9,18.9,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0495,"Vodka Arrangée Banane Vanille 70cl 16,2%",PROD-0409,Vodka 40° 70 cl  Echantillon gratuit pour 6 sur demande,PRIX_SUPERIEUR,9.5,18.9,20.7,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0495,"Vodka Arrangée Banane Vanille 70cl 16,2%",PROD-0404,Gin 40° 70 cl   Echantillon gratuit pour 6 sur demande,PRIX_SUPERIEUR,23.0,18.9,23.25,OUI,OUI,NON,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0496,Petite boite ronde 90gr,PROD-0498,Sachet Kraft 100gr,PRIX_EQUIVALENT,0.0,5.55,5.55,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0496,Petite boite ronde 90gr,PROD-0469,Bouchées Nougat tendre 100gr emballage individuel,PRIX_INFERIEUR,-11.7,5.55,4.9,OUI,OUI,NON,NON,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0496,Petite boite ronde 90gr,PROD-0655,SACHET DE NOUGATS,PRIX_INFERIEUR,-18.9,5.55,4.5,OUI,OUI,NON,NON,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0496,Petite boite ronde 90gr,PROD-0466,Nougat tendre Amandes Noisettes Pistaches 100gr,PRIX_INFERIEUR,-20.7,5.55,4.4,OUI,OUI,NON,NON,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0496,Petite boite ronde 90gr,PROD-0467,Nougat tendre Amandes Noisettes M&M's 100gr,PRIX_INFERIEUR,-20.7,5.55,4.4,OUI,OUI,NON,NON,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0497,Grande boite ronde 150gr,PROD-0496,Petite boite ronde 90gr,PRIX_INFERIEUR,-33.5,8.35,5.55,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0497,Grande boite ronde 150gr,PROD-0498,Sachet Kraft 100gr,PRIX_INFERIEUR,-33.5,8.35,5.55,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0498,Sachet Kraft 100gr,PROD-0496,Petite boite ronde 90gr,PRIX_EQUIVALENT,0.0,5.55,5.55,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0498,Sachet Kraft 100gr,PROD-0469,Bouchées Nougat tendre 100gr emballage individuel,PRIX_INFERIEUR,-11.7,5.55,4.9,OUI,OUI,NON,NON,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0498,Sachet Kraft 100gr,PROD-0655,SACHET DE NOUGATS,PRIX_INFERIEUR,-18.9,5.55,4.5,OUI,OUI,NON,NON,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0498,Sachet Kraft 100gr,PROD-0466,Nougat tendre Amandes Noisettes Pistaches 100gr,PRIX_INFERIEUR,-20.7,5.55,4.4,OUI,OUI,NON,NON,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0498,Sachet Kraft 100gr,PROD-0467,Nougat tendre Amandes Noisettes M&M's 100gr,PRIX_INFERIEUR,-20.7,5.55,4.4,OUI,OUI,NON,NON,-1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0499,Boite prestige 200gr,PROD-0500,Boite prestige 250gr,PRIX_SUPERIEUR,25.1,14.36,17.96,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0500,Boite prestige 250gr,PROD-0499,Boite prestige 200gr,PRIX_INFERIEUR,-20.0,17.96,14.36,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0500,Boite prestige 250gr,PROD-0501,Boite prestige 320gr,PRIX_SUPERIEUR,31.0,17.96,23.52,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0501,Boite prestige 320gr,PROD-0500,Boite prestige 250gr,PRIX_INFERIEUR,-23.6,23.52,17.96,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0501,Boite prestige 320gr,PROD-0499,Boite prestige 200gr,PRIX_INFERIEUR,-38.9,23.52,14.36,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0503,Billes chocolatées Vrac,PROD-0470,Bouchées Nougat tendre emballage individuel EN VRAC,PRIX_INFERIEUR,-5.2,48.0,45.5,OUI,OUI,NON,NON,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0503,Billes chocolatées Vrac,PROD-0656,SUCETTES x100,PRIX_INFERIEUR,-30.8,48.0,33.21,OUI,OUI,NON,NON,1,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0504,BOÎTE BOIS RONDE BEURRE SALÉ,PROD-0506,BOÎTE BOIS CARRÉE BEURRE SALÉ,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0504,BOÎTE BOIS RONDE BEURRE SALÉ,PROD-0508,BOÎTE BOIS RONDE FONDANT BEURRE SALÉ,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0504,BOÎTE BOIS RONDE BEURRE SALÉ,PROD-0510,BOÎTE BOIS CARRÉE FONDANT BEURRE SALÉ,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0504,BOÎTE BOIS RONDE BEURRE SALÉ,PROD-0512,BOÎTE BOIS RONDE ASSORTIMENT TRADITION,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0504,BOÎTE BOIS RONDE BEURRE SALÉ,PROD-0514,BOÎTE BOIS CARRÉE ASSORTIMENT TRADITION,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0505,BOÎTE BOIS RONDE BEURRE SALÉ,PROD-0507,BOÎTE BOIS CARRÉE BEURRE SALÉ,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0505,BOÎTE BOIS RONDE BEURRE SALÉ,PROD-0509,BOÎTE BOIS RONDE FONDANT BEURRE SALÉ,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0505,BOÎTE BOIS RONDE BEURRE SALÉ,PROD-0511,BOÎTE BOIS CARRÉE FONDANT BEURRE SALÉ,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0505,BOÎTE BOIS RONDE BEURRE SALÉ,PROD-0513,BOÎTE BOIS RONDE ASSORTIMENT TRADITION,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0505,BOÎTE BOIS RONDE BEURRE SALÉ,PROD-0515,BOÎTE BOIS CARRÉE ASSORTIMENT TRADITION,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0506,BOÎTE BOIS CARRÉE BEURRE SALÉ,PROD-0504,BOÎTE BOIS RONDE BEURRE SALÉ,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0506,BOÎTE BOIS CARRÉE BEURRE SALÉ,PROD-0508,BOÎTE BOIS RONDE FONDANT BEURRE SALÉ,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0506,BOÎTE BOIS CARRÉE BEURRE SALÉ,PROD-0510,BOÎTE BOIS CARRÉE FONDANT BEURRE SALÉ,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0506,BOÎTE BOIS CARRÉE BEURRE SALÉ,PROD-0512,BOÎTE BOIS RONDE ASSORTIMENT TRADITION,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0506,BOÎTE BOIS CARRÉE BEURRE SALÉ,PROD-0514,BOÎTE BOIS CARRÉE ASSORTIMENT TRADITION,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0507,BOÎTE BOIS CARRÉE BEURRE SALÉ,PROD-0505,BOÎTE BOIS RONDE BEURRE SALÉ,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0507,BOÎTE BOIS CARRÉE BEURRE SALÉ,PROD-0509,BOÎTE BOIS RONDE FONDANT BEURRE SALÉ,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0507,BOÎTE BOIS CARRÉE BEURRE SALÉ,PROD-0511,BOÎTE BOIS CARRÉE FONDANT BEURRE SALÉ,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0507,BOÎTE BOIS CARRÉE BEURRE SALÉ,PROD-0513,BOÎTE BOIS RONDE ASSORTIMENT TRADITION,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0507,BOÎTE BOIS CARRÉE BEURRE SALÉ,PROD-0515,BOÎTE BOIS CARRÉE ASSORTIMENT TRADITION,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0508,BOÎTE BOIS RONDE FONDANT BEURRE SALÉ,PROD-0504,BOÎTE BOIS RONDE BEURRE SALÉ,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0508,BOÎTE BOIS RONDE FONDANT BEURRE SALÉ,PROD-0506,BOÎTE BOIS CARRÉE BEURRE SALÉ,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0508,BOÎTE BOIS RONDE FONDANT BEURRE SALÉ,PROD-0510,BOÎTE BOIS CARRÉE FONDANT BEURRE SALÉ,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0508,BOÎTE BOIS RONDE FONDANT BEURRE SALÉ,PROD-0512,BOÎTE BOIS RONDE ASSORTIMENT TRADITION,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0508,BOÎTE BOIS RONDE FONDANT BEURRE SALÉ,PROD-0514,BOÎTE BOIS CARRÉE ASSORTIMENT TRADITION,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0509,BOÎTE BOIS RONDE FONDANT BEURRE SALÉ,PROD-0505,BOÎTE BOIS RONDE BEURRE SALÉ,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0509,BOÎTE BOIS RONDE FONDANT BEURRE SALÉ,PROD-0507,BOÎTE BOIS CARRÉE BEURRE SALÉ,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0509,BOÎTE BOIS RONDE FONDANT BEURRE SALÉ,PROD-0511,BOÎTE BOIS CARRÉE FONDANT BEURRE SALÉ,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0509,BOÎTE BOIS RONDE FONDANT BEURRE SALÉ,PROD-0513,BOÎTE BOIS RONDE ASSORTIMENT TRADITION,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0509,BOÎTE BOIS RONDE FONDANT BEURRE SALÉ,PROD-0515,BOÎTE BOIS CARRÉE ASSORTIMENT TRADITION,PRIX_EQUIVALENT,0.0,4.25,4.25,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0510,BOÎTE BOIS CARRÉE FONDANT BEURRE SALÉ,PROD-0504,BOÎTE BOIS RONDE BEURRE SALÉ,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
PROD-0510,BOÎTE BOIS CARRÉE FONDANT BEURRE SALÉ,PROD-0506,BOÎTE BOIS CARRÉE BEURRE SALÉ,PRIX_EQUIVALENT,0.0,2.85,2.85,OUI,OUI,OUI,OUI,0,même sous-catégorie + même régime alcool + écart de prix ≤ 40 %
